inventory_id,product_id,warehouse_id,snapshot_date,opening_stock,units_received,units_sold,closing_stock,days_of_supply,units_on_order,reorder_triggered,stockout_flag,fill_rate_daily
INV0040084,P0085,WH005,2024-12-09,0,0,0,0,0.0,503,0,1,0.0
INV0040085,P0085,WH005,2024-12-10,0,0,0,0,0.0,503,0,1,0.0
INV0040086,P0085,WH005,2024-12-11,0,0,0,0,0.0,503,0,1,0.0
INV0040087,P0085,WH005,2024-12-12,0,0,0,0,0.0,503,0,1,0.0
INV0040088,P0085,WH005,2024-12-13,0,0,0,0,0.0,503,0,1,0.0
INV0040089,P0085,WH005,2024-12-14,0,0,0,0,0.0,503,0,1,0.0
INV0040090,P0085,WH005,2024-12-15,0,0,0,0,0.0,503,0,1,0.0
INV0040091,P0085,WH005,2024-12-16,0,0,0,0,0.0,503,0,1,0.0
INV0040092,P0085,WH005,2024-12-17,0,0,0,0,0.0,503,0,1,0.0
INV0040093,P0085,WH005,2024-12-18,0,0,0,0,0.0,503,0,1,0.0
INV0040094,P0085,WH005,2024-12-19,503,503,96,407,6.4,503,1,0,1.0
INV0040095,P0085,WH005,2024-12-20,407,0,183,224,3.5,503,0,0,1.0
INV0040096,P0085,WH005,2024-12-21,224,0,148,76,1.2,503,0,0,1.0
INV0040097,P0085,WH005,2024-12-22,76,0,76,0,0.0,503,0,1,0.8352
INV0040098,P0085,WH005,2024-12-23,0,0,0,0,0.0,503,0,1,0.0
INV0040099,P0085,WH005,2024-12-24,0,0,0,0,0.0,503,0,1,0.0
INV0040100,P0085,WH005,2024-12-25,0,0,0,0,0.0,503,0,1,0.0
INV0040101,P0085,WH005,2024-12-26,0,0,0,0,0.0,503,0,1,0.0
INV0040102,P0085,WH005,2024-12-27,0,0,0,0,0.0,503,0,1,0.0
INV0040103,P0085,WH005,2024-12-28,0,0,0,0,0.0,503,0,1,0.0
INV0040104,P0085,WH005,2024-12-29,0,0,0,0,0.0,503,0,1,0.0
INV0040105,P0085,WH005,2024-12-30,0,0,0,0,0.0,503,0,1,0.0
INV0040106,P0085,WH005,2024-12-31,0,0,0,0,0.0,503,0,1,0.0
INV0040107,P0085,WH005,2025-01-01,0,0,0,0,0.0,503,0,1,0.0
INV0040108,P0085,WH005,2025-01-02,0,0,0,0,0.0,503,0,1,0.0
INV0040109,P0085,WH005,2025-01-03,0,0,0,0,0.0,503,0,1,0.0
INV0040110,P0085,WH005,2025-01-04,0,0,0,0,0.0,503,0,1,0.0
INV0040111,P0085,WH005,2025-01-05,0,0,0,0,0.0,503,0,1,0.0
INV0040112,P0085,WH005,2025-01-06,0,0,0,0,0.0,503,0,1,0.0
INV0040113,P0085,WH005,2025-01-07,0,0,0,0,0.0,503,0,1,0.0
INV0040114,P0085,WH005,2025-01-08,0,0,0,0,0.0,503,0,1,0.0
INV0040115,P0085,WH005,2025-01-09,0,0,0,0,0.0,503,0,1,0.0
INV0040116,P0085,WH005,2025-01-10,0,0,0,0,0.0,503,0,1,0.0
INV0040117,P0085,WH005,2025-01-11,0,0,0,0,0.0,503,0,1,0.0
INV0040118,P0085,WH005,2025-01-12,0,0,0,0,0.0,503,0,1,0.0
INV0040119,P0085,WH005,2025-01-13,0,0,0,0,0.0,503,0,1,0.0
INV0040120,P0085,WH005,2025-01-14,503,503,57,446,7.0,503,1,0,1.0
INV0040121,P0086,WH001,2023-10-01,350,0,9,341,34.1,481,1,0,1.0
INV0040122,P0086,WH001,2023-10-02,341,0,18,323,32.3,481,0,0,1.0
INV0040123,P0086,WH001,2023-10-03,323,0,11,312,31.2,481,0,0,1.0
INV0040124,P0086,WH001,2023-10-04,312,0,8,304,30.4,481,0,0,1.0
INV0040125,P0086,WH001,2023-10-05,304,0,19,285,28.5,481,0,0,1.0
INV0040126,P0086,WH001,2023-10-06,285,0,1,284,28.4,481,0,0,1.0
INV0040127,P0086,WH001,2023-10-07,284,0,14,270,27.0,481,0,0,1.0
INV0040128,P0086,WH001,2023-10-08,270,0,7,263,26.3,481,0,0,1.0
INV0040129,P0086,WH001,2023-10-09,263,0,4,259,25.9,481,0,0,1.0
INV0040130,P0086,WH001,2023-10-10,259,0,3,256,25.6,481,0,0,1.0
INV0040131,P0086,WH001,2023-10-11,256,0,9,247,24.7,481,0,0,1.0
INV0040132,P0086,WH001,2023-10-12,247,0,15,232,23.2,481,0,0,1.0
INV0040133,P0086,WH001,2023-10-13,232,0,9,223,22.3,481,0,0,1.0
INV0040134,P0086,WH001,2023-10-14,223,0,19,204,20.4,481,0,0,1.0
INV0040135,P0086,WH001,2023-10-15,204,0,3,201,20.1,481,0,0,1.0
INV0040136,P0086,WH001,2023-10-16,201,0,2,199,19.9,481,0,0,1.0
INV0040137,P0086,WH001,2023-10-17,199,0,25,174,17.4,481,0,0,1.0
INV0040138,P0086,WH001,2023-10-18,174,0,7,167,16.7,481,0,0,1.0
INV0040139,P0086,WH001,2023-10-19,167,0,12,155,15.5,481,0,0,1.0
INV0040140,P0086,WH001,2023-10-20,155,0,10,145,14.5,481,0,0,1.0
INV0040141,P0086,WH001,2023-10-21,145,0,16,129,12.9,481,0,0,1.0
INV0040142,P0086,WH001,2023-10-22,129,0,3,126,12.6,481,0,0,1.0
INV0040143,P0086,WH001,2023-10-23,126,0,7,119,11.9,481,0,0,1.0
INV0040144,P0086,WH001,2023-10-24,119,0,0,119,11.9,481,0,0,1.0
INV0040145,P0086,WH001,2023-10-25,119,0,9,110,11.0,481,0,0,1.0
INV0040146,P0086,WH001,2023-10-26,110,0,3,107,10.7,481,0,0,1.0
INV0040147,P0086,WH001,2023-10-27,107,0,7,100,10.0,481,0,0,1.0
INV0040148,P0086,WH001,2023-10-28,581,481,13,568,56.8,0,0,0,1.0
INV0040149,P0086,WH001,2023-10-29,568,0,12,556,55.6,0,0,0,1.0
INV0040150,P0086,WH001,2023-10-30,556,0,4,552,55.2,0,0,0,1.0
INV0040151,P0086,WH001,2023-10-31,552,0,7,545,54.5,0,0,0,1.0
INV0040152,P0086,WH001,2023-11-01,545,0,48,497,49.7,0,0,0,1.0
INV0040153,P0086,WH001,2023-11-02,497,0,12,485,48.5,0,0,0,1.0
INV0040154,P0086,WH001,2023-11-03,485,0,68,417,41.7,0,0,0,1.0
INV0040155,P0086,WH001,2023-11-04,417,0,34,383,38.3,0,0,0,1.0
INV0040156,P0086,WH001,2023-11-05,383,0,10,373,37.3,0,0,0,1.0
INV0040157,P0086,WH001,2023-11-06,373,0,41,332,33.2,481,1,0,1.0
INV0040158,P0086,WH001,2023-11-07,332,0,37,295,29.5,481,0,0,1.0
INV0040159,P0086,WH001,2023-11-08,295,0,20,275,27.5,481,0,0,1.0
INV0040160,P0086,WH001,2023-11-09,275,0,5,270,27.0,481,0,0,1.0
INV0040161,P0086,WH001,2023-11-10,270,0,13,257,25.7,481,0,0,1.0
INV0040162,P0086,WH001,2023-11-11,257,0,39,218,21.8,481,0,0,1.0
INV0040163,P0086,WH001,2023-11-12,218,0,23,195,19.5,481,0,0,1.0
INV0040164,P0086,WH001,2023-11-13,195,0,24,171,17.1,481,0,0,1.0
INV0040165,P0086,WH001,2023-11-14,171,0,4,167,16.7,481,0,0,1.0
INV0040166,P0086,WH001,2023-11-15,167,0,6,161,16.1,481,0,0,1.0
INV0040167,P0086,WH001,2023-11-16,161,0,22,139,13.9,481,0,0,1.0
INV0040168,P0086,WH001,2023-11-17,139,0,8,131,13.1,481,0,0,1.0
INV0040169,P0086,WH001,2023-11-18,131,0,29,102,10.2,481,0,0,1.0
INV0040170,P0086,WH001,2023-11-19,102,0,18,84,8.4,481,0,0,1.0
INV0040171,P0086,WH001,2023-11-20,84,0,23,61,6.1,481,0,0,1.0
INV0040172,P0086,WH001,2023-11-21,61,0,18,43,4.3,481,0,0,1.0
INV0040173,P0086,WH001,2023-11-22,43,0,6,37,3.7,481,0,0,1.0
INV0040174,P0086,WH001,2023-11-23,37,0,13,24,2.4,481,0,0,1.0
INV0040175,P0086,WH001,2023-11-24,24,0,8,16,1.6,481,0,0,1.0
INV0040176,P0086,WH001,2023-11-25,16,0,16,0,0.0,481,0,1,0.64
INV0040177,P0086,WH001,2023-11-26,0,0,0,0,0.0,481,0,1,0.0
INV0040178,P0086,WH001,2023-11-27,0,0,0,0,0.0,481,0,1,0.0
INV0040179,P0086,WH001,2023-11-28,0,0,0,0,0.0,481,0,1,0.0
INV0040180,P0086,WH001,2023-11-29,0,0,0,0,0.0,481,0,1,0.0
INV0040181,P0086,WH001,2023-11-30,0,0,0,0,0.0,481,0,1,0.0
INV0040182,P0086,WH001,2023-12-01,0,0,0,0,0.0,481,0,1,0.0
INV0040183,P0086,WH001,2023-12-02,0,0,0,0,0.0,481,0,1,0.0
INV0040184,P0086,WH001,2023-12-03,481,481,20,461,46.1,0,0,0,1.0
INV0040185,P0086,WH001,2023-12-04,461,0,23,438,43.8,0,0,0,1.0
INV0040186,P0086,WH001,2023-12-05,438,0,28,410,41.0,0,0,0,1.0
INV0040187,P0086,WH001,2023-12-06,410,0,11,399,39.9,0,0,0,1.0
INV0040188,P0086,WH001,2023-12-07,399,0,16,383,38.3,0,0,0,1.0
INV0040189,P0086,WH001,2023-12-08,383,0,41,342,34.2,481,1,0,1.0
INV0040190,P0086,WH001,2023-12-09,342,0,19,323,32.3,481,0,0,1.0
INV0040191,P0086,WH001,2023-12-10,323,0,23,300,30.0,481,0,0,1.0
INV0040192,P0086,WH001,2023-12-11,300,0,21,279,27.9,481,0,0,1.0
INV0040193,P0086,WH001,2023-12-12,279,0,26,253,25.3,481,0,0,1.0
INV0040194,P0086,WH001,2023-12-13,253,0,27,226,22.6,481,0,0,1.0
INV0040195,P0086,WH001,2023-12-14,226,0,9,217,21.7,481,0,0,1.0
INV0040196,P0086,WH001,2023-12-15,217,0,19,198,19.8,481,0,0,1.0
INV0040197,P0086,WH001,2023-12-16,198,0,15,183,18.3,481,0,0,1.0
INV0040198,P0086,WH001,2023-12-17,183,0,34,149,14.9,481,0,0,1.0
INV0040199,P0086,WH001,2023-12-18,149,0,22,127,12.7,481,0,0,1.0
INV0040200,P0086,WH001,2023-12-19,127,0,8,119,11.9,481,0,0,1.0
INV0040201,P0086,WH001,2023-12-20,119,0,24,95,9.5,481,0,0,1.0
INV0040202,P0086,WH001,2023-12-21,95,0,29,66,6.6,481,0,0,1.0
INV0040203,P0086,WH001,2023-12-22,66,0,11,55,5.5,481,0,0,1.0
INV0040204,P0086,WH001,2023-12-23,55,0,8,47,4.7,481,0,0,1.0
INV0040205,P0086,WH001,2023-12-24,47,0,28,19,1.9,481,0,0,1.0
INV0040206,P0086,WH001,2023-12-25,19,0,7,12,1.2,481,0,0,1.0
INV0040207,P0086,WH001,2023-12-26,12,0,12,0,0.0,481,0,1,0.8
INV0040208,P0086,WH001,2023-12-27,0,0,0,0,0.0,481,0,1,0.0
INV0040209,P0086,WH001,2023-12-28,0,0,0,0,0.0,481,0,1,0.0
INV0040210,P0086,WH001,2023-12-29,0,0,0,0,0.0,481,0,1,0.0
INV0040211,P0086,WH001,2023-12-30,0,0,0,0,0.0,481,0,1,0.0
INV0040212,P0086,WH001,2023-12-31,0,0,0,0,0.0,481,0,1,0.0
INV0040213,P0086,WH001,2024-01-01,0,0,0,0,0.0,481,0,1,0.0
INV0040214,P0086,WH001,2024-01-02,0,0,0,0,0.0,481,0,1,0.0
INV0040215,P0086,WH001,2024-01-03,0,0,0,0,0.0,481,0,1,0.0
INV0040216,P0086,WH001,2024-01-04,481,481,5,476,47.6,0,0,0,1.0
INV0040217,P0086,WH001,2024-01-05,476,0,3,473,47.3,0,0,0,1.0
INV0040218,P0086,WH001,2024-01-06,473,0,54,419,41.9,0,0,0,1.0
INV0040219,P0086,WH001,2024-01-07,419,0,2,417,41.7,0,0,0,1.0
INV0040220,P0086,WH001,2024-01-08,417,0,6,411,41.1,0,0,0,1.0
INV0040221,P0086,WH001,2024-01-09,411,0,30,381,38.1,0,0,0,1.0
INV0040222,P0086,WH001,2024-01-10,381,0,0,381,38.1,0,0,0,1.0
INV0040223,P0086,WH001,2024-01-11,381,0,7,374,37.4,0,0,0,1.0
INV0040224,P0086,WH001,2024-01-12,374,0,13,361,36.1,0,0,0,1.0
INV0040225,P0086,WH001,2024-01-13,361,0,9,352,35.2,0,0,0,1.0
INV0040226,P0086,WH001,2024-01-14,352,0,7,345,34.5,481,1,0,1.0
INV0040227,P0086,WH001,2024-01-15,345,0,9,336,33.6,481,0,0,1.0
INV0040228,P0086,WH001,2024-01-16,336,0,7,329,32.9,481,0,0,1.0
INV0040229,P0086,WH001,2024-01-17,329,0,11,318,31.8,481,0,0,1.0
INV0040230,P0086,WH001,2024-01-18,318,0,6,312,31.2,481,0,0,1.0
INV0040231,P0086,WH001,2024-01-19,312,0,2,310,31.0,481,0,0,1.0
INV0040232,P0086,WH001,2024-01-20,310,0,7,303,30.3,481,0,0,1.0
INV0040233,P0086,WH001,2024-01-21,303,0,14,289,28.9,481,0,0,1.0
INV0040234,P0086,WH001,2024-01-22,289,0,3,286,28.6,481,0,0,1.0
INV0040235,P0086,WH001,2024-01-23,286,0,3,283,28.3,481,0,0,1.0
INV0040236,P0086,WH001,2024-01-24,283,0,9,274,27.4,481,0,0,1.0
INV0040237,P0086,WH001,2024-01-25,274,0,7,267,26.7,481,0,0,1.0
INV0040238,P0086,WH001,2024-01-26,267,0,17,250,25.0,481,0,0,1.0
INV0040239,P0086,WH001,2024-01-27,250,0,3,247,24.7,481,0,0,1.0
INV0040240,P0086,WH001,2024-01-28,247,0,10,237,23.7,481,0,0,1.0
INV0040241,P0086,WH001,2024-01-29,237,0,8,229,22.9,481,0,0,1.0
INV0040242,P0086,WH001,2024-01-30,229,0,6,223,22.3,481,0,0,1.0
INV0040243,P0086,WH001,2024-01-31,223,0,9,214,21.4,481,0,0,1.0
INV0040244,P0086,WH001,2024-02-01,214,0,4,210,21.0,481,0,0,1.0
INV0040245,P0086,WH001,2024-02-02,210,0,10,200,20.0,481,0,0,1.0
INV0040246,P0086,WH001,2024-02-03,200,0,3,197,19.7,481,0,0,1.0
INV0040247,P0086,WH001,2024-02-04,197,0,13,184,18.4,481,0,0,1.0
INV0040248,P0086,WH001,2024-02-05,184,0,4,180,18.0,481,0,0,1.0
INV0040249,P0086,WH001,2024-02-06,180,0,5,175,17.5,481,0,0,1.0
INV0040250,P0086,WH001,2024-02-07,175,0,1,174,17.4,481,0,0,1.0
INV0040251,P0086,WH001,2024-02-08,174,0,11,163,16.3,481,0,0,1.0
INV0040252,P0086,WH001,2024-02-09,163,0,0,163,16.3,481,0,0,1.0
INV0040253,P0086,WH001,2024-02-10,644,481,4,640,64.0,0,0,0,1.0
INV0040254,P0086,WH001,2024-02-11,640,0,22,618,61.8,0,0,0,1.0
INV0040255,P0086,WH001,2024-02-12,618,0,9,609,60.9,0,0,0,1.0
INV0040256,P0086,WH001,2024-02-13,609,0,2,607,60.7,0,0,0,1.0
INV0040257,P0086,WH001,2024-02-14,607,0,2,605,60.5,0,0,0,1.0
INV0040258,P0086,WH001,2024-02-15,605,0,5,600,60.0,0,0,0,1.0
INV0040259,P0086,WH001,2024-02-16,600,0,8,592,59.2,0,0,0,1.0
INV0040260,P0086,WH001,2024-02-17,592,0,7,585,58.5,0,0,0,1.0
INV0040261,P0086,WH001,2024-02-18,585,0,3,582,58.2,0,0,0,1.0
INV0040262,P0086,WH001,2024-02-19,582,0,10,572,57.2,0,0,0,1.0
INV0040263,P0086,WH001,2024-02-20,572,0,11,561,56.1,0,0,0,1.0
INV0040264,P0086,WH001,2024-02-21,561,0,6,555,55.5,0,0,0,1.0
INV0040265,P0086,WH001,2024-02-22,555,0,0,555,55.5,0,0,0,1.0
INV0040266,P0086,WH001,2024-02-23,555,0,9,546,54.6,0,0,0,1.0
INV0040267,P0086,WH001,2024-02-24,546,0,3,543,54.3,0,0,0,1.0
INV0040268,P0086,WH001,2024-02-25,543,0,7,536,53.6,0,0,0,1.0
INV0040269,P0086,WH001,2024-02-26,536,0,11,525,52.5,0,0,0,1.0
INV0040270,P0086,WH001,2024-02-27,525,0,13,512,51.2,0,0,0,1.0
INV0040271,P0086,WH001,2024-02-28,512,0,13,499,49.9,0,0,0,1.0
INV0040272,P0086,WH001,2024-02-29,499,0,5,494,49.4,0,0,0,1.0
INV0040273,P0086,WH001,2024-03-01,494,0,1,493,49.3,0,0,0,1.0
INV0040274,P0086,WH001,2024-03-02,493,0,19,474,47.4,0,0,0,1.0
INV0040275,P0086,WH001,2024-03-03,474,0,15,459,45.9,0,0,0,1.0
INV0040276,P0086,WH001,2024-03-04,459,0,7,452,45.2,0,0,0,1.0
INV0040277,P0086,WH001,2024-03-05,452,0,12,440,44.0,0,0,0,1.0
INV0040278,P0086,WH001,2024-03-06,440,0,14,426,42.6,0,0,0,1.0
INV0040279,P0086,WH001,2024-03-07,426,0,12,414,41.4,0,0,0,1.0
INV0040280,P0086,WH001,2024-03-08,414,0,9,405,40.5,0,0,0,1.0
INV0040281,P0086,WH001,2024-03-09,405,0,18,387,38.7,0,0,0,1.0
INV0040282,P0086,WH001,2024-03-10,387,0,4,383,38.3,0,0,0,1.0
INV0040283,P0086,WH001,2024-03-11,383,0,11,372,37.2,0,0,0,1.0
INV0040284,P0086,WH001,2024-03-12,372,0,20,352,35.2,0,0,0,1.0
INV0040285,P0086,WH001,2024-03-13,352,0,22,330,33.0,481,1,0,1.0
INV0040286,P0086,WH001,2024-03-14,330,0,2,328,32.8,481,0,0,1.0
INV0040287,P0086,WH001,2024-03-15,328,0,14,314,31.4,481,0,0,1.0
INV0040288,P0086,WH001,2024-03-16,314,0,17,297,29.7,481,0,0,1.0
INV0040289,P0086,WH001,2024-03-17,297,0,20,277,27.7,481,0,0,1.0
INV0040290,P0086,WH001,2024-03-18,277,0,4,273,27.3,481,0,0,1.0
INV0040291,P0086,WH001,2024-03-19,273,0,13,260,26.0,481,0,0,1.0
INV0040292,P0086,WH001,2024-03-20,260,0,20,240,24.0,481,0,0,1.0
INV0040293,P0086,WH001,2024-03-21,240,0,11,229,22.9,481,0,0,1.0
INV0040294,P0086,WH001,2024-03-22,229,0,23,206,20.6,481,0,0,1.0
INV0040295,P0086,WH001,2024-03-23,206,0,3,203,20.3,481,0,0,1.0
INV0040296,P0086,WH001,2024-03-24,203,0,11,192,19.2,481,0,0,1.0
INV0040297,P0086,WH001,2024-03-25,192,0,18,174,17.4,481,0,0,1.0
INV0040298,P0086,WH001,2024-03-26,174,0,4,170,17.0,481,0,0,1.0
INV0040299,P0086,WH001,2024-03-27,170,0,6,164,16.4,481,0,0,1.0
INV0040300,P0086,WH001,2024-03-28,164,0,3,161,16.1,481,0,0,1.0
INV0040301,P0086,WH001,2024-03-29,161,0,8,153,15.3,481,0,0,1.0
INV0040302,P0086,WH001,2024-03-30,153,0,7,146,14.6,481,0,0,1.0
INV0040303,P0086,WH001,2024-03-31,146,0,8,138,13.8,481,0,0,1.0
INV0040304,P0086,WH001,2024-04-01,138,0,35,103,10.3,481,0,0,1.0
INV0040305,P0086,WH001,2024-04-02,103,0,12,91,9.1,481,0,0,1.0
INV0040306,P0086,WH001,2024-04-03,91,0,12,79,7.9,481,0,0,1.0
INV0040307,P0086,WH001,2024-04-04,79,0,7,72,7.2,481,0,0,1.0
INV0040308,P0086,WH001,2024-04-05,72,0,11,61,6.1,481,0,0,1.0
INV0040309,P0086,WH001,2024-04-06,61,0,27,34,3.4,481,0,0,1.0
INV0040310,P0086,WH001,2024-04-07,34,0,14,20,2.0,481,0,0,1.0
INV0040311,P0086,WH001,2024-04-08,20,0,6,14,1.4,481,0,0,1.0
INV0040312,P0086,WH001,2024-04-09,495,481,19,476,47.6,0,0,0,1.0
INV0040313,P0086,WH001,2024-04-10,476,0,3,473,47.3,0,0,0,1.0
INV0040314,P0086,WH001,2024-04-11,473,0,11,462,46.2,0,0,0,1.0
INV0040315,P0086,WH001,2024-04-12,462,0,6,456,45.6,0,0,0,1.0
INV0040316,P0086,WH001,2024-04-13,456,0,7,449,44.9,0,0,0,1.0
INV0040317,P0086,WH001,2024-04-14,449,0,24,425,42.5,0,0,0,1.0
INV0040318,P0086,WH001,2024-04-15,425,0,4,421,42.1,0,0,0,1.0
INV0040319,P0086,WH001,2024-04-16,421,0,11,410,41.0,0,0,0,1.0
INV0040320,P0086,WH001,2024-04-17,410,0,11,399,39.9,0,0,0,1.0
INV0040321,P0086,WH001,2024-04-18,399,0,1,398,39.8,0,0,0,1.0
INV0040322,P0086,WH001,2024-04-19,398,0,23,375,37.5,0,0,0,1.0
INV0040323,P0086,WH001,2024-04-20,375,0,38,337,33.7,481,1,0,1.0
INV0040324,P0086,WH001,2024-04-21,337,0,4,333,33.3,481,0,0,1.0
INV0040325,P0086,WH001,2024-04-22,333,0,4,329,32.9,481,0,0,1.0
INV0040326,P0086,WH001,2024-04-23,329,0,13,316,31.6,481,0,0,1.0
INV0040327,P0086,WH001,2024-04-24,316,0,17,299,29.9,481,0,0,1.0
INV0040328,P0086,WH001,2024-04-25,299,0,12,287,28.7,481,0,0,1.0
INV0040329,P0086,WH001,2024-04-26,287,0,35,252,25.2,481,0,0,1.0
INV0040330,P0086,WH001,2024-04-27,252,0,10,242,24.2,481,0,0,1.0
INV0040331,P0086,WH001,2024-04-28,242,0,16,226,22.6,481,0,0,1.0
INV0040332,P0086,WH001,2024-04-29,226,0,2,224,22.4,481,0,0,1.0
INV0040333,P0086,WH001,2024-04-30,224,0,8,216,21.6,481,0,0,1.0
INV0040334,P0086,WH001,2024-05-01,216,0,8,208,20.8,481,0,0,1.0
INV0040335,P0086,WH001,2024-05-02,208,0,22,186,18.6,481,0,0,1.0
INV0040336,P0086,WH001,2024-05-03,186,0,4,182,18.2,481,0,0,1.0
INV0040337,P0086,WH001,2024-05-04,182,0,14,168,16.8,481,0,0,1.0
INV0040338,P0086,WH001,2024-05-05,168,0,16,152,15.2,481,0,0,1.0
INV0040339,P0086,WH001,2024-05-06,152,0,8,144,14.4,481,0,0,1.0
INV0040340,P0086,WH001,2024-05-07,144,0,7,137,13.7,481,0,0,1.0
INV0040341,P0086,WH001,2024-05-08,137,0,11,126,12.6,481,0,0,1.0
INV0040342,P0086,WH001,2024-05-09,126,0,8,118,11.8,481,0,0,1.0
INV0040343,P0086,WH001,2024-05-10,118,0,3,115,11.5,481,0,0,1.0
INV0040344,P0086,WH001,2024-05-11,115,0,7,108,10.8,481,0,0,1.0
INV0040345,P0086,WH001,2024-05-12,108,0,13,95,9.5,481,0,0,1.0
INV0040346,P0086,WH001,2024-05-13,95,0,4,91,9.1,481,0,0,1.0
INV0040347,P0086,WH001,2024-05-14,91,0,2,89,8.9,481,0,0,1.0
INV0040348,P0086,WH001,2024-05-15,89,0,16,73,7.3,481,0,0,1.0
INV0040349,P0086,WH001,2024-05-16,554,481,9,545,54.5,0,0,0,1.0
INV0040350,P0086,WH001,2024-05-17,545,0,6,539,53.9,0,0,0,1.0
INV0040351,P0086,WH001,2024-05-18,539,0,8,531,53.1,0,0,0,1.0
INV0040352,P0086,WH001,2024-05-19,531,0,20,511,51.1,0,0,0,1.0
INV0040353,P0086,WH001,2024-05-20,511,0,13,498,49.8,0,0,0,1.0
INV0040354,P0086,WH001,2024-05-21,498,0,13,485,48.5,0,0,0,1.0
INV0040355,P0086,WH001,2024-05-22,485,0,3,482,48.2,0,0,0,1.0
INV0040356,P0086,WH001,2024-05-23,482,0,3,479,47.9,0,0,0,1.0
INV0040357,P0086,WH001,2024-05-24,479,0,11,468,46.8,0,0,0,1.0
INV0040358,P0086,WH001,2024-05-25,468,0,7,461,46.1,0,0,0,1.0
INV0040359,P0086,WH001,2024-05-26,461,0,20,441,44.1,0,0,0,1.0
INV0040360,P0086,WH001,2024-05-27,441,0,2,439,43.9,0,0,0,1.0
INV0040361,P0086,WH001,2024-05-28,439,0,11,428,42.8,0,0,0,1.0
INV0040362,P0086,WH001,2024-05-29,428,0,10,418,41.8,0,0,0,1.0
INV0040363,P0086,WH001,2024-05-30,418,0,2,416,41.6,0,0,0,1.0
INV0040364,P0086,WH001,2024-05-31,416,0,14,402,40.2,0,0,0,1.0
INV0040365,P0086,WH001,2024-06-01,402,0,8,394,39.4,0,0,0,1.0
INV0040366,P0086,WH001,2024-06-02,394,0,19,375,37.5,0,0,0,1.0
INV0040367,P0086,WH001,2024-06-03,375,0,12,363,36.3,0,0,0,1.0
INV0040368,P0086,WH001,2024-06-04,363,0,15,348,34.8,481,1,0,1.0
INV0040369,P0086,WH001,2024-06-05,348,0,12,336,33.6,481,0,0,1.0
INV0040370,P0086,WH001,2024-06-06,336,0,10,326,32.6,481,0,0,1.0
INV0040371,P0086,WH001,2024-06-07,326,0,3,323,32.3,481,0,0,1.0
INV0040372,P0086,WH001,2024-06-08,323,0,10,313,31.3,481,0,0,1.0
INV0040373,P0086,WH001,2024-06-09,313,0,12,301,30.1,481,0,0,1.0
INV0040374,P0086,WH001,2024-06-10,301,0,8,293,29.3,481,0,0,1.0
INV0040375,P0086,WH001,2024-06-11,293,0,7,286,28.6,481,0,0,1.0
INV0040376,P0086,WH001,2024-06-12,286,0,8,278,27.8,481,0,0,1.0
INV0040377,P0086,WH001,2024-06-13,278,0,10,268,26.8,481,0,0,1.0
INV0040378,P0086,WH001,2024-06-14,268,0,27,241,24.1,481,0,0,1.0
INV0040379,P0086,WH001,2024-06-15,241,0,7,234,23.4,481,0,0,1.0
INV0040380,P0086,WH001,2024-06-16,234,0,1,233,23.3,481,0,0,1.0
INV0040381,P0086,WH001,2024-06-17,233,0,0,233,23.3,481,0,0,1.0
INV0040382,P0086,WH001,2024-06-18,233,0,10,223,22.3,481,0,0,1.0
INV0040383,P0086,WH001,2024-06-19,223,0,6,217,21.7,481,0,0,1.0
INV0040384,P0086,WH001,2024-06-20,217,0,4,213,21.3,481,0,0,1.0
INV0040385,P0086,WH001,2024-06-21,213,0,20,193,19.3,481,0,0,1.0
INV0040386,P0086,WH001,2024-06-22,193,0,4,189,18.9,481,0,0,1.0
INV0040387,P0086,WH001,2024-06-23,189,0,7,182,18.2,481,0,0,1.0
INV0040388,P0086,WH001,2024-06-24,182,0,9,173,17.3,481,0,0,1.0
INV0040389,P0086,WH001,2024-06-25,173,0,10,163,16.3,481,0,0,1.0
INV0040390,P0086,WH001,2024-06-26,163,0,2,161,16.1,481,0,0,1.0
INV0040391,P0086,WH001,2024-06-27,161,0,15,146,14.6,481,0,0,1.0
INV0040392,P0086,WH001,2024-06-28,146,0,8,138,13.8,481,0,0,1.0
INV0040393,P0086,WH001,2024-06-29,138,0,21,117,11.7,481,0,0,1.0
INV0040394,P0086,WH001,2024-06-30,117,0,12,105,10.5,481,0,0,1.0
INV0040395,P0086,WH001,2024-07-01,586,481,6,580,58.0,0,0,0,1.0
INV0040396,P0086,WH001,2024-07-02,580,0,4,576,57.6,0,0,0,1.0
INV0040397,P0086,WH001,2024-07-03,576,0,20,556,55.6,0,0,0,1.0
INV0040398,P0086,WH001,2024-07-04,556,0,2,554,55.4,0,0,0,1.0
INV0040399,P0086,WH001,2024-07-05,554,0,8,546,54.6,0,0,0,1.0
INV0040400,P0086,WH001,2024-07-06,546,0,15,531,53.1,0,0,0,1.0
INV0040401,P0086,WH001,2024-07-07,531,0,43,488,48.8,0,0,0,1.0
INV0040402,P0086,WH001,2024-07-08,488,0,16,472,47.2,0,0,0,1.0
INV0040403,P0086,WH001,2024-07-09,472,0,4,468,46.8,0,0,0,1.0
INV0040404,P0086,WH001,2024-07-10,468,0,26,442,44.2,0,0,0,1.0
INV0040405,P0086,WH001,2024-07-11,442,0,8,434,43.4,0,0,0,1.0
INV0040406,P0086,WH001,2024-07-12,434,0,19,415,41.5,0,0,0,1.0
